1	0.0033565	0.0032310	0.0039705
2	0.0029585	0.0027345	0.0039684
3	0.0032265	0.0033264	0.0045370
4	0.0030853	0.0031803	0.0046177
5	0.0030656	0.0030644	0.0036587
6	0.0029406	0.0032076	0.0042786
