1   0.0643203       0.0649501       0.0646754
2   0.0644498       0.0646310       0.0646581
3   0.0645903       0.0647324       0.0646484
4   0.0642654       0.0647985       0.0647496
5   0.0644837       0.0644790       0.0646376
6   0.0647903       0.0646967       0.0647621
