1	-0.0004053	0.0003703	-0.1639908
2	-0.0001143	0.0003370	-0.1635076
3	-0.0001504	-0.0001293	-0.1638031
4	-0.0000867	0.0000273	-0.1641211
5	0.0005485	0.0003924	-0.1639649
6	0.0004077	0.0000867	-0.1622147
