1	0.1360426	0.1365558	0.1664207
2	0.1381565	0.1385382	0.1482669
3	0.1376078	0.1386378	0.1465214
4	0.1374719	0.1382342	0.1474603
5	0.1365476	0.1367680	0.1467158
6	0.1341651	0.1334454	0.1637221
