1   -0.0451249	-0.0453428	0.0000010
2   0.0448690	0.0451513	-0.0002595
3   -0.0452887	-0.0452372	0.0002992
4   0.0454142	0.0452953	-0.0000853
5   -0.0448531	-0.0446678	-0.0000578
6   0.0452120	0.0451598	0.0000032
