1	-0.0001603	0.0004460	0.1591605
2	0.0000590	0.0002198	0.1594160
3	-0.0001153	0.0000922	0.1592335
4	0.0002494	0.0002630	0.1592781
5	0.0001710	-0.0002529	0.1591597
6	0.0000588	0.0000795	0.1593773
