1	0.1660326	0.1660174	0.1487351
2	0.1660115	0.1660757	0.1502131
3	0.1661031	0.1655618	0.1488265
4	0.1662960	0.1652407	0.1497731
5	0.1656810	0.1656480	0.1499488
6	0.1661916	0.1661992	0.1493667
