1	0.1481270	0.1473259	0.1241223
2	0.1645442	0.1652642	0.1707942
3	0.1633028	0.1635051	0.1555580
4	0.1630465	0.1635338	0.1432153
5	0.1631242	0.1627937	0.1738432
6	0.1484299	0.1487608	0.2006548
