1	0.0031708	0.0026742	0.0037919
2	0.0028090	0.0031836	0.0041306
3	0.0029627	0.0030628	0.0045844
4	0.0030917	0.0031155	0.0040356
5	0.0030292	0.0030891	0.0037051
6	0.0049992	0.0053922	0.1129058
