1   -0.0743849	-0.0744423	0.0259823
2   0.0497881	0.0501144	0.0117946
3   -0.0402641	-0.0401999	0.0065535
4   0.0469459	0.0468553	0.0070244
5   -0.0484553	-0.0487403	0.0100891
6   0.0242278	0.0248178	0.0089678
