10 	-0.12490901	-0.12496217	-0.02723259	0.26418743	-0.19407665
20 	-0.12476679	-0.12478695	-0.02713817	0.26411419	-0.19403412
30 	-0.12448275	-0.12445364	-0.02714486	0.26381545	-0.19385334
40 	-0.12427559	-0.12436336	-0.02708792	0.26372981	-0.19377349
50 	-0.12397480	-0.12398471	-0.02709227	0.26338986	-0.19357360
60 	-0.12376255	-0.12377780	-0.02701601	0.26319913	-0.19342494
70 	-0.12341632	-0.12347687	-0.02705693	0.26292934	-0.19329467
80 	-0.12316013	-0.12327488	-0.02707348	0.26267224	-0.19305755
90 	-0.12307773	-0.12305035	-0.02694360	0.26265088	-0.19307797
100 	-0.12278047	-0.12289691	-0.02689500	0.26248604	-0.19297090
110 	-0.12252348	-0.12261582	-0.02677447	0.26233641	-0.19295751
120 	-0.12202615	-0.12221968	-0.02696735	0.26177444	-0.19254301
130 	-0.12196350	-0.12218136	-0.02675090	0.26181447	-0.19252434
140 	-0.12161063	-0.12173846	-0.02677093	0.26147897	-0.19238816
150 	-0.12153840	-0.12158973	-0.02662457	0.26152707	-0.19242929
160 	-0.12148205	-0.12133149	-0.02660995	0.26141970	-0.19231119
170 	-0.12110526	-0.12099058	-0.02661129	0.26100683	-0.19202041
180 	-0.12058472	-0.12066672	-0.02665859	0.26061183	-0.19181151
190 	-0.02718341	-0.02691366	-0.04595347	0.12313068	-0.08152737
200 	-0.00017123	-0.00007538	-0.04984604	0.08337894	-0.04933069
210 	0.00000199	-0.00025891	-0.04954219	0.08373795	-0.04904523
220 	-0.00025212	-0.00016957	-0.04903325	0.08390547	-0.04874941
230 	-0.00001768	0.00004459	-0.04891403	0.08435251	-0.04857708
240 	0.00001155	-0.00016288	-0.04828083	0.08440659	-0.04801699
250 	-0.00047271	0.00022956	-0.04860818	0.08532131	-0.04829397
260 	0.00016595	0.00020332	-0.04803010	0.08530525	-0.04761373
270 	-0.00004824	0.00014649	-0.04745413	0.08539705	-0.04710449
280 	-0.00019418	-0.00008639	-0.04708848	0.08570324	-0.04688467
290 	0.00017956	0.00016754	-0.04683905	0.08613737	-0.04650493
300 	0.00009730	0.00019615	-0.04706842	0.08696375	-0.04681016
310 	0.00008903	0.00030978	-0.04616267	0.08672095	-0.04581278
320 	0.00001381	0.00013298	-0.04572828	0.08690536	-0.04541786
330 	-0.00003131	0.00009338	-0.04467663	0.08669394	-0.04422622
340 	0.00017638	0.00031185	-0.04360605	0.08653092	-0.04349875
350 	-0.00006703	-0.00017504	-0.04445566	0.08776386	-0.04406749
360 	0.00001079	-0.00001595	-0.04240115	0.08729493	-0.04219464
370 	0.00037200	-0.00001310	-0.04223634	0.08752541	-0.04182019
380 	-0.00022661	-0.00011725	0.01309521	0.08780874	0.01301198
390 	-0.00001546	-0.00002532	0.04071827	0.08757875	0.04043282
400 	-0.00018232	0.00000209	0.03840046	0.08773557	0.03819553
410 	0.00000644	-0.00005003	0.04108593	0.08901579	0.04069384
420 	-0.00005723	0.00003097	-0.03926574	0.08858134	-0.03885606
430 	0.00011986	0.00013850	0.00768957	0.08806870	0.00764613
440 	-0.00017693	-0.00001487	0.03319453	0.08799944	0.03287778
450 	-0.00033821	-0.00003222	0.03279410	0.08821932	0.03265322
460 	-0.00005003	-0.00001264	-0.03191304	0.08828221	-0.03160149
470 	-0.00035658	-0.00004582	-0.00759415	0.08801301	-0.00774927
480 	-0.00015003	0.00012635	-0.00008229	0.09116484	-0.00021820
490 	-0.00010798	0.00011662	0.00024484	0.08802491	0.00026427
500 	0.00012047	0.00005623	0.02433040	0.08865956	0.02431157
510 	-0.00035175	-0.00000579	0.00665760	0.08974203	0.00644975
520 	0.00006733	-0.00000179	0.02240475	0.09032456	0.02235971
530 	0.00006710	-0.00019189	-0.02340371	0.09034721	-0.02316725
540 	-0.00011571	0.00021360	0.00478022	0.09090322	0.00487293
550 	-0.00010969	0.00018501	-0.00743186	0.09060450	-0.00740714
560 	0.00010050	-0.00007202	-0.00557887	0.09139281	-0.00565908
570 	0.00007928	-0.00019196	-0.00635674	0.09112428	-0.00635586
580 	0.00011582	0.00004501	-0.00172960	0.09187042	-0.00154955
590 	-0.00015007	-0.00003015	0.00156604	0.09222045	0.00173798
600 	0.00009268	0.00001328	-0.00408619	0.09204368	-0.00390927
610 	0.00004755	-0.00017155	-0.01058887	0.09276257	-0.01043396
620 	0.00007778	0.00007078	0.00219534	0.09284479	0.00233696
630 	0.00024700	0.00015342	-0.00077451	0.09333965	-0.00075857
640 	0.00000766	-0.00003314	-0.00692672	0.09508456	-0.00690936
650 	0.00018881	0.00010278	0.00224902	0.09470300	0.00228861
660 	0.00005390	0.00014459	0.00336262	0.09569628	0.00324043
670 	-0.00007455	0.00003262	0.00512245	0.09604910	0.00489642
680 	0.00012242	0.00007479	0.00265010	0.09668388	0.00252790
690 	-0.00004995	0.00000545	-0.00319705	0.09679501	-0.00333652
700 	-0.00001086	-0.00022323	-0.00604852	0.09764130	-0.00581058
710 	-0.00001995	0.00012764	0.00187987	0.09887337	0.00188841
720 	-0.00008532	0.00018673	-0.00487839	0.09911609	-0.00494712
730 	0.00002202	0.00017343	-0.00608255	0.09906809	-0.00566346
740 	-0.00008768	0.00037788	0.00287504	0.10027442	0.00284516
750 	0.00004076	0.00009146	0.00664860	0.10101824	0.00630588
760 	0.00011337	0.00016074	0.00416479	0.10148929	0.00385297
770 	-0.00024361	0.00007519	0.00305195	0.10216940	0.00298974
780 	0.00002685	-0.00004558	0.00397751	0.10288673	0.00391914
790 	-0.00040652	-0.00016156	0.00175281	0.10390181	0.00183940
800 	0.00017049	-0.00000366	0.00635373	0.10433176	0.00641094
810 	0.00002041	-0.00024883	0.00102793	0.10461721	0.00113048
820 	0.00008501	0.00006500	0.00072783	0.10495080	0.00074559
830 	0.00009905	0.00029772	0.00392707	0.10565138	0.00372164
840 	0.00001275	0.00008823	0.00098958	0.10634255	0.00095165
850 	-0.00015027	0.00025324	0.00219810	0.10682649	0.00220690
860 	-0.00013920	0.00005854	0.00129651	0.10719845	0.00132126
870 	0.00030922	-0.00012616	0.00258211	0.10836592	0.00287923
880 	-0.00005704	-0.00028820	-0.00309917	0.10877998	-0.00313278
890 	0.00013120	-0.00006621	0.00230252	0.10918405	0.00223572
900 	0.00021195	-0.00004126	-0.00060355	0.10982227	-0.00073120
910 	0.00009385	0.00009875	-0.00431072	0.11048893	-0.00453790
920 	0.00001887	0.00004759	0.00141613	0.11065639	0.00104613
930 	-0.00011731	0.00001593	0.00146597	0.11134651	0.00123330
940 	-0.00031634	-0.00020898	-0.00201233	0.11204372	-0.00174806
950 	0.00012417	-0.00006240	-0.00484366	0.11274221	-0.00470678
960 	-0.00017509	0.00013407	-0.00301989	0.11358837	-0.00320807
970 	-0.00007733	-0.00002993	-0.00178414	0.11392224	-0.00192130
980 	-0.00000658	-0.00001394	0.00426175	0.11388843	0.00406269
990 	-0.00003487	0.00027972	-0.00039317	0.11507267	-0.00044587
1000 	-0.00019186	0.00001811	-0.00158000	0.11485518	-0.00180358
1010 	-0.00004432	0.00008314	-0.00208516	0.11583599	-0.00241018
1020 	-0.00005912	-0.00018658	-0.00341349	0.11605066	-0.00346656
1030 	-0.00002643	0.00031104	-0.00045637	0.11720190	-0.00055909
1040 	0.00013000	-0.00013816	0.00055059	0.11779953	0.00056954
1050 	0.00014561	0.00008953	-0.00047664	0.11815675	-0.00053980
1060 	-0.00036669	0.00003036	-0.00144543	0.11842523	-0.00119631
1070 	0.00009995	-0.00001529	-0.00344023	0.11887793	-0.00288358
1080 	0.00013655	-0.00002089	0.00148268	0.11950789	0.00161593
1090 	-0.00027234	0.00001446	-0.00233053	0.11974664	-0.00220205
1100 	-0.00022858	-0.00006577	0.00135262	0.12032297	0.00132090
1110 	0.00018216	-0.00007326	0.00038030	0.12104239	0.00021905
1120 	0.00021962	-0.00003361	-0.00307530	0.12133243	-0.00265206
1130 	0.00006401	-0.00020920	-0.00077963	0.12183209	-0.00104337
1140 	0.00025990	0.00000943	-0.00425879	0.12276582	-0.00426269
1150 	0.00014046	-0.00021152	-0.00044904	0.12334091	-0.00010218
1160 	0.00022774	-0.00006866	-0.00118385	0.12337009	-0.00117084
1170 	0.00001250	-0.00011692	-0.00158509	0.12428518	-0.00124287
1180 	0.00004701	0.00007663	-0.00231726	0.12472255	-0.00265399
1190 	0.00022270	-0.00007852	0.00106336	0.12526843	0.00059987
1200 	-0.00006980	-0.00014103	-0.00002298	0.12531655	0.00013548
1210 	-0.00007846	0.00014443	0.00237010	0.12628726	0.00192109
1220 	-0.00002574	0.00031328	-0.00072562	0.12685293	-0.00070241
1230 	-0.00015709	0.00019900	-0.00167475	0.12703686	-0.00162331
1240 	0.00027454	-0.00014578	-0.00065653	0.12786971	-0.00021863
1250 	0.00002642	0.00012614	-0.00170909	0.12819089	-0.00152752
1260 	0.00026164	0.00007150	0.00041130	0.12849054	0.00038469
1270 	0.00016590	0.00005462	0.00104725	0.12887261	0.00099618
1280 	0.00005949	0.00001623	-0.00098807	0.12918803	-0.00115757
1290 	0.00016092	0.00012220	-0.00027302	0.12995415	-0.00077291
1300 	-0.00021393	0.00015546	0.00152139	0.13063802	0.00153210
1310 	0.00024072	0.00028552	-0.00221111	0.13106604	-0.00234838
1320 	-0.00019227	0.00005882	-0.00038659	0.13144586	-0.00043526
1330 	0.00003522	-0.00016061	0.00346492	0.13187793	0.00334527
1340 	0.00015406	-0.00002446	0.00007734	0.13225745	0.00018311
1350 	0.00008192	0.00001955	0.00143843	0.13305193	0.00161294
1360 	0.00004089	0.00000023	0.00021857	0.13332657	-0.00011512
1370 	0.00025125	0.00002495	0.00135361	0.13387177	0.00134892
1380 	0.00024398	0.00019953	-0.00070070	0.13436792	-0.00088416
1390 	-0.00020988	-0.00020754	-0.00081995	0.13472889	-0.00048286
1400 	-0.00012053	-0.00017009	0.00084560	0.13500209	0.00031226
1410 	0.00019918	0.00004995	0.00082505	0.13582319	0.00072764
1420 	0.00001617	0.00020423	0.00082118	0.13628586	0.00105005
1430 	-0.00053832	0.00003980	0.00149090	0.13669269	0.00152645
1440 	-0.00034096	0.00007373	0.00042259	0.13752397	-0.00004532
1450 	0.00010001	-0.00026737	0.00077696	0.13770302	0.00075141
1460 	0.00005945	-0.00042967	-0.00021160	0.13830323	-0.00036868
1470 	0.00013323	0.00014925	0.00234401	0.13883075	0.00211620
1480 	0.00010419	-0.00027318	-0.00056382	0.13900560	-0.00089023
1490 	0.00007991	-0.00011468	0.00187819	0.13990795	0.00160355
1500 	-0.00030479	-0.00023017	0.00020751	0.13999168	0.00008252
1510 	-0.00009647	0.00009653	-0.00221724	0.14066520	-0.00213790
1520 	-0.00015359	-0.00021340	0.00017332	0.14115973	0.00001781
1530 	0.00007738	0.00016378	-0.00116294	0.14165186	-0.00121048
1540 	0.00016549	-0.00004938	0.00079428	0.14201603	0.00120555
1550 	-0.00008752	0.00004036	-0.00147747	0.14236391	-0.00138619
1560 	-0.00004936	-0.00006558	0.00042051	0.14288333	0.00004193
1570 	0.00021544	-0.00022781	-0.00091023	0.14352990	-0.00044904
1580 	-0.00001801	0.00023379	0.00055563	0.14389076	0.00044295
1590 	-0.00009702	-0.00002181	0.00086089	0.14446139	0.00066928
1600 	-0.00018498	-0.00040349	0.00070151	0.14512939	0.00038772
1610 	-0.00010504	0.00005099	-0.00043884	0.14540948	0.00020798
1620 	0.00000188	-0.00033476	-0.00034177	0.14623712	-0.00016560
1630 	0.00002155	0.00013530	0.00098869	0.14623589	0.00063874
1640 	0.00015238	0.00005323	-0.00072343	0.14706814	-0.00075348
1650 	0.00029300	0.00022987	0.00272511	0.14764945	0.00319601
1660 	-0.00009563	0.00019467	0.00099090	0.14798868	0.00108332
1670 	0.00001061	-0.00011075	-0.00059002	0.14801488	-0.00116046
1680 	-0.00024727	-0.00026182	-0.00127582	0.14892342	-0.00126312
1690 	-0.00022683	0.00042405	0.00092751	0.14937654	0.00033279
1700 	0.00000761	0.00035450	0.00155414	0.15002116	0.00160310
1710 	-0.00017415	-0.00018358	0.00070793	0.15034140	0.00075187
1720 	0.00022662	0.00002079	-0.00003934	0.15113662	0.00059138
1730 	0.00010055	0.00007652	0.00028169	0.15120064	-0.00004990
1740 	-0.00031008	-0.00003918	-0.00046377	0.15181388	-0.00030488
1750 	-0.00051419	-0.00018898	-0.00045169	0.15212491	-0.00040019
1760 	0.00008523	-0.00023419	0.00179126	0.15284622	0.00105024
1770 	0.00010793	-0.00018421	-0.00074813	0.15302606	-0.00067943
1780 	0.00015786	0.00026346	-0.00039447	0.15411982	-0.00100867
1790 	-0.00008836	-0.00014254	-0.00140567	0.15436325	-0.00135838
1800 	-0.00023087	0.00038448	-0.00047369	0.15507036	-0.00048186
1810 	0.00001150	-0.00037145	-0.00103743	0.15541867	-0.00009229
1820 	-0.00049513	0.00001888	-0.00122373	0.15585516	-0.00088248
1830 	0.00048402	0.00040000	-0.00045596	0.15632195	-0.00057829
1840 	0.00029149	0.00000539	0.00199439	0.15710616	0.00190134
1850 	0.00058392	-0.00020957	0.00052436	0.15731272	0.00008378
1860 	-0.00000119	0.00020245	0.00027520	0.15783463	0.00029776
1870 	0.00018882	-0.00001936	0.00163589	0.15870689	0.00149182
1880 	0.00018366	0.00015364	0.00111691	0.15932922	0.00164384
1890 	-0.00007588	0.00005290	0.00058929	0.15964767	0.00027467
1900 	-0.00040417	-0.00058761	-0.00037240	0.16014127	-0.00015118
1910 	0.00010919	0.00019114	0.00173754	0.16055833	0.00209678
1920 	-0.00044038	0.00028770	0.00019131	0.16103162	0.00007917
1930 	-0.00016770	-0.00006812	-0.00104096	0.16178386	-0.00161059
1940 	0.00016026	-0.00007906	-0.00070717	0.16222029	-0.00099569
1950 	0.00003379	-0.00019501	-0.00075765	0.16296085	-0.00041044
1960 	-0.00030505	0.00024359	-0.00054347	0.16360596	-0.00039422
1970 	-0.00013537	0.00019295	-0.00059145	0.16405179	-0.00026609
1980 	-0.00012610	0.00017647	0.00000207	0.16441382	0.00022011
1990 	-0.00003057	0.00018003	-0.00122650	0.16505554	-0.00143594
2000 	-0.00001309	0.00000973	-0.00078592	0.16566875	-0.00106204
2010 	-0.00016484	0.00048381	-0.00045816	0.16629745	-0.00012173
2020 	-0.00017890	-0.00014577	-0.00226849	0.16709191	-0.00232639
2030 	-0.00034813	-0.00004908	0.00165738	0.16734128	0.00112007
2040 	0.00055576	-0.00002780	0.00091813	0.16830986	0.00041035
2050 	0.00009391	0.00041998	0.00160385	0.16854290	0.00144368
2060 	-0.00019427	-0.00031004	-0.00020062	0.16922025	-0.00037414
2070 	-0.00016280	-0.00013315	-0.00032186	0.16999397	-0.00075131
2080 	0.00010296	0.00007735	-0.00001769	0.17056833	0.00031282
2090 	0.00013178	-0.00032915	0.00131990	0.17118571	0.00086791
2100 	-0.00012347	0.00024242	-0.00154337	0.17182665	-0.00166334
2110 	0.00018922	0.00019816	0.00005034	0.17212826	-0.00033496
2120 	0.00006636	-0.00029793	-0.00130715	0.17311380	-0.00099946
2130 	0.00026496	-0.00044781	-0.00087103	0.17348813	-0.00016132
2140 	0.00011443	-0.00034892	0.00037205	0.17313638	0.00116461
2150 	-0.00001158	0.00005091	-0.00070461	0.17499070	-0.00037236
2160 	-0.00008062	-0.00001464	0.00064135	0.17573014	0.00049389
2170 	0.00050538	-0.00027948	-0.00117344	0.17669407	-0.00127559
2180 	0.00032410	-0.00003869	-0.00117604	0.17722277	-0.00128067
2190 	-0.00027218	0.00021179	-0.00029369	0.17781795	-0.00053458
2200 	-0.00049615	0.00001979	-0.00016697	0.17851005	0.00057723
2210 	-0.00019520	0.00018339	0.00093312	0.17828678	0.00089125
2220 	0.00028792	-0.00018310	-0.00057560	0.17999224	-0.00132565
2230 	0.00002115	-0.00084677	-0.00015675	0.18140883	-0.00050161
2240 	0.00004254	0.00004363	0.00044994	0.18074163	0.00090271
2250 	0.00039983	-0.00008874	-0.00013505	0.18202595	-0.00029440
