-5 -5.03045
-10 -11.4029
-15 -28.2726
-20 -32.114
-25 -35.6907
-30 -39.1279
-35 -42.4328
-40 -45.6908
-45 -48.9231
-50 -52.1879
-55 -55.544
-60 -59.1015
-65 -63.0993
-70 -68.7121
-65 -63.0959
-60 -59.1371
-55 -55.5476
-50 -52.2027
-45 -48.9337
-40 -45.7135
-35 -42.4507
-30 -39.139
-25 -35.7252
-20 -32.1382
-15 -28.2959
-10 -23.9799
-5 -6.90956
0 1.75641
5 8.32054
10 14.4983
15 27.6278
20 31.2379
25 34.7289
30 38.1118
35 41.4248
40 44.717
45 48.0156
50 51.389
55 54.8546
60 58.5204
65 62.5335
70 67.6606
65 62.5464
60 58.5323
55 54.8713
50 51.4145
45 48.0295
40 44.7236
35 41.426
30 38.1052
25 34.7352
20 31.2806
15 27.6299
10 23.7478
5 19.3305
0 1.77254
-5 -5.03045
