-5 1.01278
-10 -2.89982
-15 -7.59499
-20 -11.8309
-25 -15.8284
-30 -25.3293
-35 -28.1719
-40 -30.8276
-45 -33.36
-50 -35.8052
-55 -38.1838
-60 -40.5149
-65 -42.8106
-70 -45.0763
-65 -42.8096
-60 -40.5151
-55 -38.1839
-50 -35.8042
-45 -33.3583
-40 -30.8276
-35 -28.1721
-30 -25.3337
-25 -22.1978
-20 -18.5974
-15 -14.3842
-10 -3.89802
-5 1.01202
0 5.0174
5 9.53424
10 13.0658
15 16.2285
20 19.1963
25 21.9822
30 24.5366
35 26.9879
40 29.3952
45 31.7774
50 34.1447
55 36.5142
60 38.8888
65 41.281
70 43.6946
65 41.2803
60 38.887
55 36.5125
50 34.1457
45 31.777
40 29.3957
35 26.989
30 24.5333
25 21.9829
20 19.202
15 16.2299
10 13.0672
5 9.53756
0 5.01101
-5 1.01278
