0 11.119
-1 8.88486
-2 6.869
-3 4.87206
-4 2.75647
-5 0.643279
-6 -1.62225
-7 -4.0708
-8 -6.76911
-9 -10.184
-10 -15.7141
-11 -103.931
-12 -105.597
-13 -106.403
-14 -107.065
-15 -107.655
-14 -107.116
-13 -106.571
-12 -105.912
-11 -105.305
-10 -104.754
-9 -104.098
-8 -103.413
-7 -102.733
-6 -102.045
-5 -101.382
-4 -100.612
-3 -99.8062
-2 -98.9754
-1 -98.0908
0 -97.1185
1 -96.0643
2 -95.0425
3 -93.9282
4 -92.9417
5 -91.6706
6 -90.3775
7 -88.956
8 -87.3857
9 -85.7287
10 -83.9703
11 -81.7051
12 105.666
13 106.472
14 107.058
15 107.654
14 107.09
13 106.52
12 105.942
11 105.374
10 104.643
9 104.087
8 103.422
7 102.704
6 102.043
5 101.356
4 100.562
3 99.737
2 98.9312
1 98.0651
0 97.0356
