2 	-0.13944234	-0.13945991	-0.02869165	0.27218400	-0.18500299
4 	-0.15393444	-0.15392446	-0.01626072	0.27764415	-0.16938619
6 	-0.15868011	-0.15868064	-0.01044523	0.27773179	-0.16126022
8 	-0.16060911	-0.16059583	-0.00814617	0.27776701	-0.15795899
10 	-0.16176360	-0.16176645	-0.00655830	0.27779092	-0.15592032
12 	0.16249893	0.16249700	-0.00550738	0.27780661	-0.15464296
14 	-0.16305560	-0.16306368	-0.00473880	0.27782473	-0.15365513
16 	-0.16345320	-0.16345993	-0.00416361	0.27783463	-0.15295482
18 	-0.16376670	-0.16376739	-0.00371358	0.27784319	-0.15240767
20 	-0.16400872	-0.16402046	-0.00334751	0.27785789	-0.15198428
22 	-0.16421766	-0.16421490	-0.00304559	0.27786419	-0.15162947
24 	-0.16437415	-0.16439065	-0.00279682	0.27787180	-0.15134127
26 	-0.16452713	-0.16452869	-0.00258166	0.27787894	-0.15108848
28 	-0.16465220	-0.16464617	-0.00240359	0.27788827	-0.15088315
30 	-0.16474945	-0.16475105	-0.00224418	0.27788956	-0.15070268
32 	-0.16484453	-0.16484618	-0.00210434	0.27789776	-0.15054309
34 	-0.16492388	-0.16492421	-0.00198658	0.27790319	-0.15040939
36 	-0.16499735	-0.16499641	-0.00187110	0.27790557	-0.15028001
38 	-0.16506222	-0.16506294	-0.00177806	0.27790859	-0.15016395
40 	-0.16511830	-0.16511966	-0.00168767	0.27791202	-0.15006819
42 	-0.16516680	-0.16517026	-0.00161432	0.27791498	-0.14998322
44 	-0.16521606	-0.16522048	-0.00153406	0.27791509	-0.14989174
46 	-0.16525617	-0.16525956	-0.00146894	0.27791708	-0.14982358
48 	-0.16530170	-0.16530080	-0.00140910	0.27792453	-0.14975715
